,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,DMIN,DMIP,ADX14
09-02-2021,DEEPAKNTR,EQ,1028.45,1037.7,1046.9,1022.4,1041,1038.25,1032.98,438190,4.52644E+13,15038,254036,0.5797,09-02-2021,13.14708558,11.89546961,9.8,0,55.33827826,1015.425651,1005.981883,979.031906,935.6082814,931.171154,928.0687626,0,0,28.71241643
10-02-2021,DEEPAKNTR,EQ,1038.25,1047.65,1080.9,1033.25,1078.45,1071.35,1057.2,741879,7.84312E+13,25626,289657,0.3904,10-02-2021,16.80361295,12.87709828,33.1,0,62.39265029,1025.593715,1012.207418,982.6522234,936.9589452,932.2881169,929.0207974,0,34,27.26986953
11-02-2021,DEEPAKNTR,EQ,1071.35,1083.8,1137.2,1077,1126.7,1129.45,1113.18,1720614,1.91535E+14,64006,486026,0.2825,11-02-2021,24.11167726,15.12401408,58.1,0,69.09061064,1044.476676,1023.373378,988.4089989,938.8742791,933.859128,930.3525529,0,56.3,28.11548769
12-02-2021,DEEPAKNTR,EQ,1129.45,1137.8,1159,1094,1108,1110.65,1133.74,960909,1.08942E+14,39736,299687,0.3119,12-02-2021,28.06287663,17.71178659,0,-18.8,67.61445783,1056.508189,1031.685438,993.2027637,940.5834903,935.2678202,931.5505426,0,21.8,31.44035792
15-02-2021,DEEPAKNTR,EQ,1110.65,1137,1240,1131,1183,1178.8,1200.86,4034003,4.84428E+14,174344,800549,0.1985,15-02-2021,36.27520802,21.42447087,68.15,0,76.41250686,1078.743064,1045.696348,1000.481087,942.9538038,937.2083156,933.1933961,0,81,34.56064967
16-02-2021,DEEPAKNTR,EQ,1178.8,1198,1294,1162.7,1282,1273.8,1237.22,3710214,4.59036E+14,153660,534479,0.1441,16-02-2021,49.87432569,27.11444184,95,0,84.92839282,1114.207961,1067.420506,1011.199475,946.2458057,939.8903211,935.4565629,0,54,37.93150826
17-02-2021,DEEPAKNTR,EQ,1273.8,1276.75,1330,1259,1300.95,1301.05,1304.15,2510088,3.27353E+14,122340,557663,0.2222,17-02-2021,62.13432585,34.11841864,27.25,0,85.60729404,1148.179241,1089.670934,1022.566163,949.7761957,942.7680874,937.8857552,0,36,40.69860658
18-02-2021,DEEPAKNTR,EQ,1301.05,1309.6,1325,1278.05,1312,1313.75,1306.69,1390752,1.81729E+14,39607,471198,0.3388,18-02-2021,72.044761,41.70368711,12.7,0,86.25768171,1178.283015,1111.011797,1033.985137,953.3978256,945.7241186,940.383192,0,0,42.29147957
19-02-2021,DEEPAKNTR,EQ,1313.75,1306,1312,1241.7,1286,1280.05,1277.78,734221,9.38176E+13,43673,395557,0.5387,19-02-2021,76.30000495,48.62295068,0,-33.7,79.75138689,1196.786104,1127.110674,1043.634739,956.648096,948.3880699,942.6401143,36.35,0,43.30917411
22-02-2021,DEEPAKNTR,EQ,1280.05,1290,1305,1246.25,1259,1265.8,1273.98,506067,6.44718E+13,32295,259650,0.5131,22-02-2021,77.62761767,54.42388408,0,-14.25,78.88425973,1209.334085,1140.319181,1052.347102,959.7242344,950.9172486,944.7873561,0,0,44.97327485
23-02-2021,DEEPAKNTR,EQ,1265.8,1273,1303,1256.15,1288,1286.55,1285.94,383570,4.93248E+13,23578,162650,0.424,23-02-2021,79.43839552,59.42678637,20.75,0,76.62805084,1223.373342,1154.245926,1061.53153,962.976232,953.5916131,947.0582042,0,0,49.88244453
24-02-2021,DEEPAKNTR,EQ,1286.55,1296.25,1344,1270,1321,1318.65,1323.81,388603,5.14435E+13,22862,158492,0.4079,24-02-2021,82.51249902,64.0439289,32.1,0,82.26660781,1240.696371,1169.903456,1071.614607,966.5152745,956.5004449,949.5272527,0,41,55.0018132
25-02-2021,DEEPAKNTR,EQ,1318.65,1339.8,1410,1335,1407,1395.9,1365.73,731085,9.98462E+13,44707,303643,0.4153,25-02-2021,90.14306445,69.26375601,77.25,0,87.08272859,1268.915212,1191.426937,1084.331681,970.7877593,960.0016366,952.4931846,0,66,60.55388328
26-02-2021,DEEPAKNTR,EQ,1395.9,1385,1443.4,1360,1372,1368.65,1394.28,1647656,2.2973E+14,85506,640120,0.3885,26-02-2021,92.92036712,73.99507823,0,-27.25,82.20371072,1287.04881,1208.305324,1095.481419,974.7465876,963.2577988,955.2583461,0,33.4,66.29883838
01-03-2021,DEEPAKNTR,EQ,1368.65,1385,1573.9,1379.05,1573.9,1563.75,1498.08,2627071,3.93557E+14,94424,502751,0.1914,01-03-2021,109.6009277,81.11624812,195.1,0,86.82550806,1337.358117,1242.157198,1113.844893,980.6073181,968.0425973,959.3014801,0,130.5,72.29342024
02-03-2021,DEEPAKNTR,EQ,1563.75,1585,1663.15,1517.15,1601.9,1607.85,1587.71,3111655,4.94042E+14,172179,389822,0.1253,02-03-2021,124.9386783,89.88073415,44.1,0,87.02553485,1386.53846,1276.985084,1133.217642,986.8485388,973.1406642,963.6107726,0,89.25,76.76881361
03-03-2021,DEEPAKNTR,EQ,1607.85,1608,1639.45,1582.8,1595,1602.15,1611.63,1270366,2.04736E+14,88684,307732,0.2422,03-03-2021,135.076931,98.91997351,0,-5.7,85.16589793,1425.740558,1307.953171,1151.607146,992.9709414,978.1526908,967.8535581,0,0,79.9950122
04-03-2021,DEEPAKNTR,EQ,1602.15,1617.9,1690,1600.05,1615,1612.4,1650.89,2455368,4.05355E+14,127514,402560,0.164,04-03-2021,142.298332,107.5956452,10.25,0,87.80800241,1459.678638,1336.948107,1169.677454,999.1344146,983.2064542,972.1362587,0,50.55,82.11433538
05-03-2021,DEEPAKNTR,EQ,1612.4,1615.4,1647.6,1562,1588,1581.8,1599.98,1250155,2.00022E+14,73279,271184,0.2169,05-03-2021,143.8934658,114.8552093,0,-30.6,82.1884984,1481.882522,1360.267335,1185.839123,1004.932082,987.9761239,976.1871806,38.05,0,82.31843229
08-03-2021,DEEPAKNTR,EQ,1581.8,1596.05,1632,1556.05,1569,1566.45,1590.64,803039,1.27734E+14,48202,258800,0.3223,08-03-2021,142.2789015,120.3399478,0,-15.35,76.78228242,1497.258427,1379.903779,1200.76504,1010.519325,992.5854775,980.1091927,5.95,0,81.19525771
09-03-2021,DEEPAKNTR,EQ,1566.45,1580.4,1588.4,1503,1539,1537.25,1540.88,839875,1.29415E+14,47679,255041,0.3037,09-03-2021,137.0631727,123.6845927,0,-29.2,71.5393033,1504.529622,1394.889134,1213.960528,1015.760426,996.9254339,983.811125,53.05,0,78.70857296
10-03-2021,DEEPAKNTR,EQ,1537.25,1541.1,1605.2,1525,1602.95,1599.3,1573.52,1170778,1.84225E+14,68837,197855,0.169,10-03-2021,136.3646596,126.2206061,62.05,0,73.88940015,1521.7606,1414.356835,1229.07188,1021.56679,1001.725231,987.900752,0,16.8,76.32679483
12-03-2021,DEEPAKNTR,EQ,1599.3,1622,1623.3,1538,1570,1573.95,1587.42,1023219,1.62428E+14,62477,261409,0.2555,12-03-2021,132.2411561,127.4247161,0,-25.35,74.93636518,1531.249582,1429.556184,1242.596512,1027.063141,1006.284791,991.794767,0,18.1,75.42706728
15-03-2021,DEEPAKNTR,EQ,1573.95,1575.9,1576.8,1523.1,1549.95,1553.15,1546,678018,1.04821E+14,35638,178719,0.2636,15-03-2021,125.84421,127.1086149,0,-20.8,74.11261223,1535.231476,1441.327024,1254.77508,1032.297836,1010.642283,995.5247021,14.9,0,74.24481527
16-03-2021,DEEPAKNTR,EQ,1553.15,1559.9,1599,1530,1576,1570.9,1575.32,651515,1.02635E+14,45835,138445,0.2125,16-03-2021,120.8141899,125.8497299,17.75,0,73.98161424,1541.716662,1453.667307,1267.172136,1037.657061,1015.106488,999.3477938,0,22.2,73.430834
17-03-2021,DEEPAKNTR,EQ,1570.9,1571,1576.6,1509.2,1524,1523.4,1542.55,436834,6.73837E+13,34692,123416,0.2825,17-03-2021,111.7073174,123.0212474,0,-47.5,66.83107275,1538.38636,1460.308516,1277.220288,1042.490324,1019.156635,1002.829868,20.8,0,71.77602889
18-03-2021,DEEPAKNTR,EQ,1523.4,1537.95,1564.9,1460.25,1492,1484.35,1520.3,1149967,1.7483E+14,76017,217576,0.1892,18-03-2021,100.1841857,118.453835,0,-39.05,57.7580914,1528.561567,1462.598181,1285.343021,1046.886938,1022.863355,1006.029338,48.95,0,68.18341806
19-03-2021,DEEPAKNTR,EQ,1484.35,1490.9,1522.15,1428.25,1516.1,1514.65,1479.07,1036169,1.53257E+14,51033,158411,0.1529,19-03-2021,92.43148495,113.249365,30.3,0,62.7377421,1526.032191,1467.555497,1294.335452,1051.541297,1026.781974,1009.408877,32,0,63.67072198
22-03-2021,DEEPAKNTR,EQ,1514.65,1515.95,1545,1474.55,1531,1530.5,1518.14,698562,1.06051E+14,33390,102275,0.1464,22-03-2021,86.56846888,107.9131858,15.85,0,45.77884982,1526.84452,1473.550212,1303.596807,1056.307055,1030.795663,1012.871276,0,22.85,57.50718674
23-03-2021,DEEPAKNTR,EQ,1530.5,1535,1604,1520,1579.25,1580.2,1583.22,1534101,2.42882E+14,66642,214633,0.1399,23-03-2021,84.95307488,103.3211636,49.7,0,46.53899111,1536.545517,1483.707335,1314.443991,1061.51992,1035.173387,1016.640902,0,59,51.59738865
24-03-2021,DEEPAKNTR,EQ,1580.2,1579.2,1618.4,1528.85,1537,1538.5,1579.93,1636452,2.58548E+14,69489,291592,0.1782,24-03-2021,79.39283086,98.53549706,0,-41.7,42.6914686,1536.900877,1488.925684,1323.230501,1066.265991,1039.183958,1020.108405,0,14.4,45.50334679
25-03-2021,DEEPAKNTR,EQ,1538.5,1549.55,1553.45,1485,1539,1534.15,1516.47,1122154,1.70171E+14,50297,259995,0.2317,25-03-2021,73.78474417,93.58534649,0,-4.35,40.89163078,1536.400718,1493.232761,1331.501854,1070.921553,1043.12791,1023.523963,43.85,0,41.01204468
26-03-2021,DEEPAKNTR,EQ,1534.15,1558,1570.05,1535,1565,1561,1553.09,667210,1.03624E+14,31182,207526,0.311,26-03-2021,70.69197261,89.00667171,26.85,0,47.55753875,1540.873314,1499.686784,1340.501781,1075.797955,1047.254381,1027.095233,0,16.6,36.62610412
30-03-2021,DEEPAKNTR,EQ,1561,1585,1637.95,1546.1,1626.5,1626.1,1593.69,1948347,3.10505E+14,64119,716120,0.3676,30-03-2021,72.65641686,85.73662074,65.1,0,56.27168542,1556.369075,1511.726138,1351.701711,1081.273598,1051.866697,1031.075331,0,67.9,32.0456554
31-03-2021,DEEPAKNTR,EQ,1626.1,1637,1665.3,1619.8,1660,1656.5,1645.66,1364001,2.24468E+14,59008,372216,0.2729,31-03-2021,75.79258923,83.74781444,30.4,0,62.5065548,1574.574698,1525.514125,1363.654585,1086.997243,1056.684492,1035.230977,0,27.35,30.16207603
01-04-2021,DEEPAKNTR,EQ,1656.5,1675,1693.7,1635.95,1656.1,1646.75,1666.59,1007936,1.67982E+14,43919,247343,0.2454,01-04-2021,76.60819334,82.31989022,0,-9.75,55.58958652,1587.69748,1537.060399,1374.756366,1092.566923,1061.386209,1039.294226,0,28.4,28.3164636
05-04-2021,DEEPAKNTR,EQ,1646.75,1647.8,1668,1602,1621.65,1617.15,1629.14,697617,1.13652E+14,39070,139387,0.1998,05-04-2021,74.01291801,80.65849578,0,-29.6,55.03848845,1593.052484,1544.68798,1384.261999,1097.786655,1065.814606,1043.133799,33.95,0,24.74128074
06-04-2021,DEEPAKNTR,EQ,1617.15,1623,1708.05,1615.4,1663,1657.15,1675.43,1888582,3.16419E+14,75439,470316,0.249,06-04-2021,74.32701377,79.39219938,40,0,61.60973432,1604.706578,1555.398648,1394.963489,1103.352459,1070.526442,1047.213641,0,40.05,22.24695436
07-04-2021,DEEPAKNTR,EQ,1657.15,1663.95,1711.95,1663,1697.55,1697.95,1687.67,1016870,1.71614E+14,46271,236475,0.2326,07-04-2021,76.98076955,78.90991341,40.8,0,63.48869307,1621.659927,1568.974968,1406.845313,1109.268853,1075.525833,1051.537471,0,3.9,19.42944561
08-04-2021,DEEPAKNTR,EQ,1697.95,1706.45,1750,1703.05,1716.8,1712.1,1726.76,1245796,2.15119E+14,52640,265672,0.2133,08-04-2021,79.31142414,78.99021556,14.15,0,71.56078611,1638.103577,1582.605923,1418.816085,1115.267172,1080.598137,1055.92659,0,38.05,18.0667217
09-04-2021,DEEPAKNTR,EQ,1712.1,1707,1723.65,1674.65,1684.95,1681.25,1699.58,721294,1.2259E+14,37772,152739,0.2118,09-04-2021,77.77263302,78.74669905,0,-30.85,72.92734048,1645.948381,1592.000597,1429.107611,1120.898842,1085.384208,1060.081563,28.4,0,18.52851065
12-04-2021,DEEPAKNTR,EQ,1681.25,1670,1670,1573.35,1590,1582.8,1611.69,815976,1.3151E+14,53096,278666,0.3415,12-04-2021,67.82716837,76.56279291,0,-98.45,56.84855793,1634.466857,1591.12435,1435.134764,1125.494874,1089.34768,1063.554775,101.3,0,18.53493278
13-04-2021,DEEPAKNTR,EQ,1582.8,1596,1627.5,1568.4,1585.05,1587.1,1595.26,785135,1.25249E+14,40111,229552,0.2924,13-04-2021,59.60519842,73.17127401,4.3,0,55.82304527,1625.854701,1590.741078,1441.094185,1130.08796,1093.313834,1067.033481,4.95,0,19.60485787
15-04-2021,DEEPAKNTR,EQ,1587.1,1587,1615.85,1557,1597.2,1608.15,1585.44,651992,1.03369E+14,38134,114855,0.1762,15-04-2021,54.16342484,69.36970418,21.05,0,53.05564666,1622.635665,1592.399071,1447.645393,1134.844796,1097.416114,1070.62894,11.4,0,19.37468668
16-04-2021,DEEPAKNTR,EQ,1608.15,1614.95,1625,1582,1585,1587.95,1606.62,790412,1.26989E+14,39082,303973,0.3846,16-04-2021,47.67128399,65.03002014,0,-20.2,55.67282322,1616.32918,1591.97535,1453.147535,1139.353305,1101.324751,1074.066289,0,9.15,19.3255214
19-04-2021,DEEPAKNTR,EQ,1587.95,1549.6,1571.9,1533.25,1556,1558.85,1553.61,469972,7.30151E+13,29687,132843,0.2827,19-04-2021,39.72021884,59.96805988,0,-29.1,52.68128528,1605.87842,1588.820555,1457.292729,1143.527402,1104.97037,1077.287443,48.75,0,17.55530219
20-04-2021,DEEPAKNTR,EQ,1558.85,1585.6,1595.75,1550,1555,1559.85,1574.28,430408,6.77584E+13,22992,112394,0.2611,20-04-2021,33.11787186,54.59802228,1,0,49.86774008,1597.509617,1586.061454,1461.314583,1147.669915,1108.594909,1080.493839,0,23.85,16.79780427
22-04-2021,DEEPAKNTR,EQ,1559.85,1552,1609,1550,1597,1598.55,1588.18,598104,9.49897E+13,29051,146509,0.245,22-04-2021,30.65486072,49.80938997,38.7,0,46.6266683,1597.698777,1587.250839,1466.696364,1152.156284,1112.498934,1083.936073,0,13.25,17.18770869
23-04-2021,DEEPAKNTR,EQ,1598.55,1611.55,1673.85,1607.35,1628,1627.85,1646.99,1531076,2.52166E+14,72075,231886,0.1515,23-04-2021,30.71312994,45.99013796,29.3,0,46.4825046,1603.180818,1591.117426,1473.016115,1156.889555,1116.605317,1087.550119,0,64.85,15.5459538
26-04-2021,DEEPAKNTR,EQ,1627.85,1648.4,1654.6,1607,1644,1637.5,1624.13,1464576,2.37867E+14,40659,808231,0.5519,26-04-2021,31.17857585,43.02782554,9.65,0,48.86405502,1609.420669,1595.534814,1479.466463,1161.671748,1120.755872,1091.204271,0.35,0,14.25536449
27-04-2021,DEEPAKNTR,EQ,1637.5,1650,1795,1650,1793,1782.55,1742.71,4531215,7.89661E+14,149692,647324,0.1429,27-04-2021,42.75887022,42.97403447,145.05,0,65.82472254,1640.898729,1613.345784,1491.352092,1167.849642,1126.029132,1095.79793,0,140.4,15.11192921
28-04-2021,DEEPAKNTR,EQ,1782.55,1805,1850,1755,1788,1780.45,1815.29,3388293,6.15075E+14,121517,563236,0.1662,28-04-2021,51.17694848,44.61461728,0,-2.1,62.71920776,1666.271688,1629.260471,1502.689265,1173.945167,1131.243641,1100.347113,0,55,15.3461639
29-04-2021,DEEPAKNTR,EQ,1780.45,1800,1827.7,1775.05,1793,1787.25,1797.85,1225613,2.20347E+14,57561,229324,0.1871,29-04-2021,57.73154599,47.23800302,6.8,0,59.90681163,1688.267744,1644.307093,1513.848509,1180.047703,1136.470783,1104.911252,0,0,15.75668269
30-04-2021,DEEPAKNTR,EQ,1787.25,1787,1900,1767.9,1868,1865.6,1857.85,2623486,4.87404E+14,103173,350534,0.1336,30-04-2021,68.45914751,51.48223192,78.35,0,64.90580695,1720.509973,1665.382608,1527.642686,1186.869119,1142.280578,1109.965662,0,72.3,15.65129256
03-05-2021,DEEPAKNTR,EQ,1865.6,1865.6,1955,1855.6,1906.5,1904.1,1914.08,2911349,5.57257E+14,118840,466913,0.1604,03-05-2021,79.15502736,57.01679101,38.5,0,71.32331834,1753.889978,1688.117598,1542.405717,1194.005745,1148.350852,1115.242302,0,55,16.00762836
04-05-2021,DEEPAKNTR,EQ,1904.1,1923.05,1943.9,1840.55,1870,1863.75,1899.44,1554705,2.95307E+14,62036,302208,0.1944,04-05-2021,83.41413519,62.29625984,0,-40.35,80.24545161,1773.864527,1704.844493,1555.007454,1200.669867,1154.051244,1120.215776,15.05,0,19.40710354
05-05-2021,DEEPAKNTR,EQ,1863.75,1864,1924.9,1845,1922.5,1904,1880.24,1257678,2.36473E+14,54032,215598,0.1714,05-05-2021,89.01128081,67.63926404,40.25,0,81.66466827,1797.525522,1723.811684,1568.693436,1207.668176,1160.026931,1125.423644,0,0,23.26139003
06-05-2021,DEEPAKNTR,EQ,1904,1960,1988,1881,1890.5,1891.2,1919.91,3165908,6.07827E+14,122578,564918,0.1784,06-05-2021,91.36105267,72.38362177,0,-12.8,78.75647668,1814.557245,1739.753429,1581.340752,1214.469488,1165.853011,1130.511859,0,63.1,28.57228828
07-05-2021,DEEPAKNTR,EQ,1891.2,1900.7,1918.6,1792.15,1800,1803.05,1834.36,2537304,4.65434E+14,123943,786045,0.3098,07-05-2021,85.12898159,74.93269373,0,-88.15,69.20192823,1812.465019,1745.781674,1590.035233,1220.326011,1170.930278,1134.980551,88.85,0,32.18550509
10-05-2021,DEEPAKNTR,EQ,1803.05,1820.05,1825,1771,1775,1775.8,1789.99,1501458,2.6876E+14,69621,497905,0.3316,10-05-2021,77.1023848,75.36663195,0,-27.25,69.4312584,1805.798652,1748.640562,1597.320126,1225.853115,1175.749957,1139.238488,21.15,0,36.36554579
11-05-2021,DEEPAKNTR,EQ,1775.8,1768,1829.2,1755.8,1794.8,1797.45,1793.11,1270066,2.27736E+14,54548,381419,0.3003,11-05-2021,71.66214646,74.62573485,21.65,0,70.52167905,1804.280715,1753.28908,1605.168356,1231.540646,1180.703742,1143.611986,15.2,0,40.03441126
12-05-2021,DEEPAKNTR,EQ,1797.45,1797.45,1813.65,1776.35,1790,1791.3,1796,893835,1.60533E+14,43626,280178,0.3135,12-05-2021,66.09259054,72.91910599,0,-6.15,67.63979134,1801.920585,1756.909167,1612.467636,1237.110391,1185.569051,1147.915561,0,0,43.005685
14-05-2021,DEEPAKNTR,EQ,1791.3,1806,1809.35,1712,1724,1728.1,1747.33,1047386,1.83013E+14,72794,382174,0.3649,14-05-2021,55.934191,69.52212299,0,-63.2,58.63851788,1788.498661,1754.165437,1617.002239,1241.99586,1189.892007,1151.770607,64.35,0,45.07735716
17-05-2021,DEEPAKNTR,EQ,1728.1,1734.95,1764.5,1714,1720,1718.65,1730.57,854158,1.47818E+14,42082,372661,0.4363,17-05-2021,46.58405812,64.93451002,0,-9.45,56.99508663,1775.798904,1750.783015,1620.988425,1246.738687,1194.105218,1155.537247,0,0,46.6605209
18-05-2021,DEEPAKNTR,EQ,1718.65,1742.95,1837,1729.2,1798.95,1794.3,1804.12,2668035,4.81346E+14,111384,389370,0.1459,18-05-2021,44.76234082,60.90007618,75.65,0,51.15049447,1779.16274,1754.927489,1627.784958,1252.187058,1198.887646,1159.781518,0,72.5,46.34007635
19-05-2021,DEEPAKNTR,EQ,1794.3,1800,1824,1765.2,1781,1775.4,1792.52,916464,1.64278E+14,48659,225592,0.2462,19-05-2021,41.31726497,56.98351394,0,-18.9,49.52128164,1778.478605,1756.877252,1633.573783,1257.393157,1203.48137,1163.872007,0,0,45.21648387
20-05-2021,DEEPAKNTR,EQ,1775.4,1791.65,1809.5,1755,1782,1774.2,1772.77,670793,1.18916E+14,38741,140611,0.2096,20-05-2021,38.05155296,53.19712174,0,-1.2,48.7496407,1777.700677,1758.527038,1639.088536,1262.535514,1208.028929,1167.927342,10.2,0,43.95841497
21-05-2021,DEEPAKNTR,EQ,1774.2,1791,1798.75,1756.75,1760,1762.15,1770.78,840640,1.48859E+14,43386,342224,0.4071,21-05-2021,34.09805719,49.37730883,0,-12.05,38.64559324,1774.873281,1758.872082,1643.914476,1267.506802,1212.444237,1171.875665,0,0,42.09926156
24-05-2021,DEEPAKNTR,EQ,1762.15,1771.65,1802,1750,1791,1787.15,1777.46,850547,1.51181E+14,42253,168413,0.198,24-05-2021,32.60630913,46.02310889,25,0,36.77185839,1777.105412,1761.565217,1649.531556,1272.677381,1217.023565,1175.963867,6.75,0,40.64197208
25-05-2021,DEEPAKNTR,EQ,1787.15,1801.3,1834.8,1790,1806.35,1805.35,1812.88,994769,1.8034E+14,43764,224371,0.2256,25-05-2021,32.51783064,43.32205324,18.2,0,43.04596332,1782.240792,1765.735196,1655.642083,1277.977606,1221.711425,1180.145835,0,32.8,36.46107179
26-05-2021,DEEPAKNTR,EQ,1805.35,1805.35,1817.9,1779.2,1789,1784.85,1795.49,497889,8.93953E+13,26199,143262,0.2877,26-05-2021,30.44260868,40.74616433,0,-20.5,35.11183306,1782.715193,1767.555654,1660.70906,1283.021113,1226.198585,1184.163802,10.8,0,32.34275086
27-05-2021,DEEPAKNTR,EQ,1784.85,1796.95,1796.95,1755.35,1767,1765.3,1767.23,876441,1.54888E+14,36941,425816,0.4858,27-05-2021,26.91025406,37.97898227,0,-19.55,34.5293684,1779.548794,1767.34083,1664.810665,1287.819908,1230.494214,1188.025173,23.85,0,29.63416834
28-05-2021,DEEPAKNTR,EQ,1765.3,1774.9,1800,1770.4,1795,1794.3,1789.86,679580,1.21636E+14,28619,213299,0.3139,28-05-2021,26.1494605,35.61307792,29,0,48.74191229,1782.230832,1769.90837,1669.888679,1292.859511,1234.98669,1192.053577,0,3.05,27.10689885
31-05-2021,DEEPAKNTR,EQ,1794.3,1800,1817.1,1780.05,1784,1785.4,1798.09,600264,1.07933E+14,30071,231769,0.3861,31-05-2021,24.54542611,33.39954756,0,-8.9,51.4571949,1782.807044,1771.383763,1674.418534,1297.760411,1239.372454,1195.996078,0,17.1,23.04439079
01-06-2021,DEEPAKNTR,EQ,1785.4,1785.4,1800,1756,1760,1760.35,1773.33,695025,1.23251E+14,34871,315820,0.4544,01-06-2021,21.01069346,30.92177674,0,-25.05,44.42608173,1778.723945,1770.332928,1677.788396,1302.363292,1243.523669,1199.745938,24.05,0,19.6157509
02-06-2021,DEEPAKNTR,EQ,1760.35,1750,1783.3,1747.35,1752,1752.35,1760.29,849987,1.49622E+14,41920,386118,0.4543,02-06-2021,17.36370129,28.21016165,0,-8,44.18048708,1773.928682,1768.620269,1680.71238,1306.840772,1247.578062,1203.417726,8.65,0,16.47463075
03-06-2021,DEEPAKNTR,EQ,1752.35,1768.15,1779.95,1732.6,1741.15,1740.25,1755.47,1204687,2.1148E+14,51956,582487,0.4835,03-06-2021,13.34325213,25.23677975,0,-12.1,52.14247928,1767.805286,1765.918338,1683.047189,1311.153302,1251.503735,1206.984717,14.75,0,15.12790495
04-06-2021,DEEPAKNTR,EQ,1740.25,1746,1755,1718,1733,1731.65,1730.88,886686,1.53474E+14,47272,414533,0.4675,04-06-2021,9.355227842,22.06046936,0,-8.6,52.29925716,1761.231597,1762.654687,1684.953181,1315.337349,1255.329602,1210.470865,14.6,0,13.28819899
07-06-2021,DEEPAKNTR,EQ,1731.65,1741,1760,1736.15,1755.95,1754.15,1752.57,771077,1.35137E+14,38779,336537,0.4365,07-06-2021,7.918966898,19.23216887,22.5,0,41.25462862,1759.944034,1761.844717,1687.666782,1319.703644,1259.304266,1214.083351,0,5,14.05784163
08-06-2021,DEEPAKNTR,EQ,1754.15,1761,1847.9,1749.15,1828.1,1825.65,1815.05,3410946,6.19105E+14,137670,926027,0.2715,08-06-2021,12.4071503,17.86716516,71.5,0,58.90483785,1771.890573,1767.92141,1693.077889,1324.737936,1263.816981,1218.146917,0,87.9,14.05340518
09-06-2021,DEEPAKNTR,EQ,1825.65,1841.8,1871.75,1751.1,1780,1778.5,1823.63,2961106,5.39997E+14,129089,601181,0.203,09-06-2021,12.02088771,16.69790967,0,-47.15,50.65528802,1773.092287,1768.928895,1696.427775,1329.252981,1267.918041,1221.870193,0,23.85,15.06661888
10-06-2021,DEEPAKNTR,EQ,1778.5,1792,1806.8,1762.1,1786,1785.7,1786.54,875861,1.56476E+14,38257,240428,0.2745,10-06-2021,12.15562913,15.78945356,7.2,0,53.64269142,1775.384599,1770.526143,1699.928647,1333.794742,1272.043794,1225.616571,0,0,16.37266602
11-06-2021,DEEPAKNTR,EQ,1785.7,1797.8,1823.5,1786.55,1790.9,1791.8,1803.5,813359,1.4669E+14,42217,225591,0.2774,11-06-2021,12.60927977,15.1534188,6.1,0,50.76392311,1778.369217,1772.552225,1703.531445,1338.352009,1276.185278,1229.378587,0,16.7,16.91690875
14-06-2021,DEEPAKNTR,EQ,1791.8,1792,1800,1755.55,1774.5,1769.8,1772.79,921598,1.6338E+14,56754,360146,0.3908,14-06-2021,11.06602281,14.33593961,0,-22,44.23170534,1776.811178,1772.290108,1706.130212,1342.645024,1280.118463,1232.969427,31,0,16.84866175
15-06-2021,DEEPAKNTR,EQ,1769.8,1770,1820,1770,1777,1775.1,1794.35,1171025,2.10123E+14,50818,413068,0.3527,15-06-2021,10.15360186,13.49947206,5.3,0,48.3358935,1776.500054,1772.557717,1708.83491,1346.948058,1284.062539,1236.571624,0,20,17.33722068
16-06-2021,DEEPAKNTR,EQ,1775.1,1782.4,1814.95,1765,1773.9,1774.6,1784.16,1028848,1.83563E+14,44157,296818,0.2885,16-06-2021,9.283145531,12.65620675,0,-0.5,51.69769989,1776.15459,1772.75222,1711.413933,1351.203301,1287.971204,1240.146563,5,0,16.52290029
17-06-2021,DEEPAKNTR,EQ,1774.6,1764.95,1789.45,1749.05,1776,1772.85,1773.39,911870,1.6171E+14,46966,402172,0.441,17-06-2021,8.355772107,11.79611982,0,-1.75,45.65173323,1775.553755,1772.761532,1713.82319,1355.398791,1291.83478,1243.686121,15.95,0,16.73802833
18-06-2021,DEEPAKNTR,EQ,1772.85,1785,1792,1715,1753.45,1754.8,1748.26,1169907,2.0453E+14,62886,352951,0.3017,18-06-2021,6.094088974,10.65571365,0,-18.05,44.01876466,1771.780345,1771.05091,1715.430124,1359.372932,1295.523746,1247.082226,34.05,0,16.7072918
21-06-2021,DEEPAKNTR,EQ,1754.8,1730,1768,1710,1746,1746.55,1744.22,804129,1.40258E+14,44961,229134,0.2849,21-06-2021,3.594547043,9.24348033,0,-8.25,47.11297071,1767.19301,1768.71749,1716.650511,1363.22544,1299.11758,1250.400949,5,0,16.9340876
22-06-2021,DEEPAKNTR,EQ,1746.55,1760,1788.8,1750,1767.8,1764.05,1771.82,812688,1.43994E+14,36290,207287,0.2551,22-06-2021,2.991264367,7.993037138,17.5,0,52.35412475,1766.621554,1768.272967,1718.509315,1367.213745,1302.822221,1253.813899,0,20.8,17.63636834
