2020-07-21,SUPREMEIND,0.0,1115.8547055819374,1087.4111162071272,1115.8547055819374,0.0,1106.1202392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,SUPREMEIND,0.0,1101.657008592863,1089.0258947944735,1108.30493881713,0.0,1102.70166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,SUPREMEIND,0.0,1095.958507027549,1082.7101814994423,1107.4974347720763,0.0,1092.0172119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,SUPREMEIND,0.0,1084.5620371475804,1071.2661802998866,1095.5311654191962,0.0,1077.8665771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,SUPREMEIND,0.0,1101.6568750687256,1094.059241447562,1122.9776880458403,0.0,1114.3829345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,SUPREMEIND,0.0,1123.5000850014726,1118.751563932151,1168.1361830530948,0.0,1159.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,SUPREMEIND,0.0,1172.8846782176258,1168.136157253182,1214.6716627047315,0.0,1199.998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,SUPREMEIND,0.0,1204.22472097111,1183.9485629326907,1210.8726492414553,0.0,1200.9007568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,SUPREMEIND,0.0,1180.4821468505895,1180.4821468505895,1233.4756797830055,0.0,1224.4534912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,SUPREMEIND,0.0,1224.4534635367495,1214.6714655653243,1243.8273331827795,0.0,1232.3359375,0.0,0.0,0.0,0.0,0.0,1151.0746337890623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,SUPREMEIND,0.0,1232.431036025238,1212.8671536111674,1238.5566973856544,0.0,1234.3304443359375,0.0,0.0,0.0,0.0,0.0,1166.2120538884944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,SUPREMEIND,0.0,1223.2189828481971,1215.2889761377642,1241.1208834405447,0.0,1234.900390625,0.0,0.0,0.0,0.0,0.0,1178.700842386041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,SUPREMEIND,0.0,1234.6151873945455,1228.9169634527248,1246.5814344862372,0.0,1234.42529296875,0.0,0.0,0.0,0.0,0.0,1188.8325606738065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,SUPREMEIND,0.0,1234.6154224963564,1185.230805596502,1240.5986051468817,0.0,1200.615966796875,0.0,0.0,0.0,0.0,0.0,1190.9749981507275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,SUPREMEIND,0.0,1206.1242698595572,1182.571560579791,1211.062685064662,0.0,1191.59375,0.0,0.0,0.0,0.0,68.69547479151124,1191.087498486959,0.0,0.0,0.0,0.0,0.0,28.919983299946683,16.711784271456317,0.0
2020-08-11,SUPREMEIND,0.0,1208.973378649668,1181.479489977237,1208.973378649668,0.0,1190.4066162109375,0.0,0.0,0.0,0.0,68.31342028059956,1190.9637017095006,0.0,0.0,0.0,0.0,0.0,26.224844941361745,15.4956218311198,0.0
2020-08-12,SUPREMEIND,0.0,1182.3815576547934,1163.62490242292,1201.37563890226,0.0,1171.4599609375,0.0,0.0,0.0,0.0,62.35305959690195,1187.4175670236823,0.0,0.0,0.0,0.0,0.0,23.34722865466233,19.144509733985576,0.0
2020-08-13,SUPREMEIND,0.0,1177.3483214036085,1142.114316643885,1189.0297301406874,0.0,1154.3179931640625,0.0,0.0,0.0,0.0,57.46763162239402,1181.3994626855697,0.0,0.0,0.0,0.0,0.0,20.482720559200605,22.88439256419439,0.0
2020-08-14,SUPREMEIND,0.0,1154.8400255916144,1139.644762096988,1160.1109289885771,0.0,1149.901611328125,0.0,0.0,0.0,0.0,56.24493451229824,1175.6725806205798,0.0,0.0,0.0,0.0,0.0,19.067126534594788,22.003587538708327,0.0
2020-08-17,SUPREMEIND,0.0,1133.99427498226,1131.3825885967003,1163.387571749286,0.0,1138.030517578125,0.0,0.0,0.0,0.0,52.981827447261566,1168.8285691583153,1170.536444091797,0.0,0.0,0.0,0.0,17.342788878276853,22.31021517645097,0.0
2020-08-18,SUPREMEIND,0.0,1141.3545934072624,1141.3545934072624,1191.878812222422,0.0,1185.658203125,0.0,0.0,0.0,0.0,62.40559473621268,1171.8885026068035,1171.9766116187686,0.0,0.0,0.0,0.0,22.54174076147847,19.438963040928524,0.0
2020-08-19,SUPREMEIND,0.0,1187.130329290156,1187.130329290156,1216.5711614565516,0.0,1214.6717529296875,0.0,0.0,0.0,0.0,66.7743557862373,1179.6672753927824,1176.042815553142,0.0,0.0,0.0,0.0,27.05558355882263,17.84198406043494,0.0
