2020-07-21,BAJFINANCE,0.0,3451.979015080594,3174.489119937665,3471.211469593185,0.0,3247.276611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,BAJFINANCE,0.0,3274.448660971603,3149.7830010389425,3294.174255314806,0.0,3208.367919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,BAJFINANCE,0.0,3208.368085035974,3171.9250957696104,3274.448829486454,0.0,3252.553466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,BAJFINANCE,0.0,3200.4777741456974,3175.820780508211,3244.860362693172,0.0,3207.23388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,BAJFINANCE,0.0,3218.23050743589,3108.9506737355964,3234.997261535311,0.0,3127.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,BAJFINANCE,0.0,3131.438328946549,3117.827619705061,3215.2721109813388,0.0,3195.152099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,BAJFINANCE,0.0,3200.477729513373,3195.151915278329,3283.325226979975,0.0,3239.189208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,BAJFINANCE,0.0,3250.1860642338265,3161.0758367942976,3278.393760292796,0.0,3174.14404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,BAJFINANCE,0.0,3191.60127788426,3137.602461455285,3228.093628712973,0.0,3206.69140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,BAJFINANCE,0.0,3199.49151102782,3125.520529730937,3199.49151102782,0.0,3130.945068359375,0.0,0.0,0.0,0.0,0.0,3198.91943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,BAJFINANCE,0.0,3158.067450296982,3099.729105112709,3215.2716701961776,0.0,3191.20654296875,0.0,0.0,0.0,0.0,0.0,3197.51708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,BAJFINANCE,0.0,3211.3268099441348,3203.387209937035,3284.311510170138,0.0,3217.392333984375,0.0,0.0,0.0,0.0,0.0,3201.130770596591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,BAJFINANCE,0.0,3246.832703604942,3210.340355478155,3332.4418279092138,0.0,3299.302734375,0.0,0.0,0.0,0.0,0.0,3218.9802185563017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,BAJFINANCE,0.0,3287.2699917045893,3264.585560318689,3433.683153948009,0.0,3416.7685546875,0.0,0.0,0.0,0.0,0.0,3254.94173421652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,BAJFINANCE,0.0,3446.061297135231,3366.369848631156,3508.0490730523384,0.0,3395.711669921875,0.0,0.0,0.0,0.0,59.27980223927752,3280.5362679811296,0.0,0.0,0.0,0.0,0.0,29.94765886657729,10.301314143796468,0.0
2020-08-11,BAJFINANCE,0.0,3414.7962939681347,3357.9864862579857,3446.6038146703763,0.0,3409.96337890625,0.0,0.0,0.0,0.0,60.046525104424376,3304.0684699675157,0.0,0.0,0.0,0.0,0.0,27.162500194319577,10.153239003343884,0.0
2020-08-12,BAJFINANCE,0.0,3378.008218538017,3315.872592912355,3402.665212833916,0.0,3371.350830078125,0.0,0.0,0.0,0.0,56.91946960506124,3316.3016263512627,0.0,0.0,0.0,0.0,0.0,24.625697602804845,13.177567250285785,0.0
2020-08-13,BAJFINANCE,0.0,3402.664885685512,3354.337181512008,3424.3630385797387,0.0,3372.731201171875,0.0,0.0,0.0,0.0,57.00567033840738,3326.5615490459195,0.0,0.0,0.0,0.0,0.0,24.78788929601756,12.174637772447657,0.0
2020-08-14,BAJFINANCE,0.0,3378.007803103827,3260.837732461339,3401.481306944895,0.0,3285.396240234375,0.0,0.0,0.0,0.0,50.16626082220434,3319.0769474438207,0.0,0.0,0.0,0.0,0.0,21.87819365931329,19.086528664103238,0.0
2020-08-17,BAJFINANCE,0.0,3304.037278616829,3266.9530623971627,3352.858127957585,0.0,3338.35986328125,0.0,0.0,0.0,0.0,53.7873224980157,3322.582932141535,3264.368884277344,0.0,0.0,0.0,0.0,20.11069537288124,17.544563763661017,0.0
2020-08-18,BAJFINANCE,0.0,3352.3648768445837,3320.409509198104,3390.780425024461,0.0,3372.97802734375,0.0,0.0,0.0,0.0,56.03596798633569,3331.745676723756,3274.71261218843,0.0,0.0,0.0,0.0,22.065519620747107,16.32273826557316,0.0
2020-08-19,BAJFINANCE,0.0,3399.7060165080147,3354.337151767844,3417.459050536777,0.0,3363.164306640625,0.0,0.0,0.0,0.0,55.2157353119078,3337.45815489046,3283.136583088639,0.0,0.0,0.0,0.0,23.031062354953804,15.276976326150487,0.0
2020-08-20,BAJFINANCE,0.0,3331.6528166129,3307.045186329853,3367.652025554987,0.0,3347.236083984375,0.0,0.0,0.0,0.0,53.83827334086898,3339.2359601802623,3289.2412974596614,0.0,0.0,0.0,0.0,21.60714576763946,18.593632899793363,0.0
