Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,-DM,+DM,ADX14
2021-04-09,SUPREMEIND,EQ,1981.65,1990.0,2010.0,1963.0,1995.0,1994.35,1992.01,139224,27733577389999.996,23396,106738,0.7667,2021-04-09,1.8291955004574447,10.013474230796382,12.699999999999818,0.0,37.983077978504426,1998.7496806570853,2003.3258237366633,1957.7365602880323,1787.8864638816765,1764.8069819804437,1748.0541482450285,0.0,15.0,21.42547888220332
2021-04-12,SUPREMEIND,EQ,1994.35,1990.0,2006.95,1943.75,1963.5,1971.1,1968.11,56128,11046583465000.0,12668,28021,0.49920000000000003,2021-04-12,-0.6800804891979624,7.8747632867975135,0.0,-23.25,39.9278846153846,1993.7224659921603,2000.2566976665048,1958.260616747325,1789.7094841415603,1766.4507510483286,1749.536180482603,19.25,0.0,23.790718827425508
2021-04-13,SUPREMEIND,EQ,1971.1,1997.95,1998.0,1930.0,1980.0,1971.95,1953.69,76776,14999659925000.0,13071,41871,0.5454,2021-04-13,-2.570480988338886,5.785714431770233,0.8500000000001364,0.0,43.69791666666666,1989.7638358117674,1997.5608216982664,1958.7974553062534,1791.5228226078134,1768.088195263083,1751.014013170426,13.75,0.0,24.16159611546544
2021-04-15,SUPREMEIND,EQ,1971.95,1956.0,1979.95,1944.05,1951.5,1956.35,1953.55,78318,15299829510000.0,17837,45664,0.5831000000000001,2021-04-15,-5.266715214294891,3.5752285025572084,0.0,-15.600000000000136,43.20288362512872,1983.6885929369005,1993.6359815365267,1958.7014766667926,1793.1628940246512,1769.5882893247317,1752.3783718869015,0.0,0.0,23.845798627836963
2021-04-16,SUPREMEIND,EQ,1956.35,1979.0,1991.85,1941.75,1980.0,1983.0,1973.0,36664,7233810720000.0,8477,22495,0.6135,2021-04-16,-5.193203964382064,1.8215420091693537,26.65000000000009,0.0,50.82758620689653,1983.5633942211002,1992.6230309140005,1959.6543599347615,1795.0518204522668,1771.2887810432599,1753.9107415089154,0.0,11.899999999999864,23.71875751712676
2021-04-19,SUPREMEIND,EQ,1983.0,1975.0,2006.1,1945.25,1995.0,1990.05,1988.82,31219,6208901445000.0,7171,15545,0.4979,2021-04-19,-4.514034706309303,0.5544266660736223,7.0499999999999545,0.0,48.30836152730788,1984.7427770899908,1992.3779803507625,1960.8463458196727,1796.9921008457766,1773.031898325784,1755.4797731267963,0.0,14.25,24.396911871023683
2021-04-20,SUPREMEIND,EQ,1990.05,2003.0,2003.95,1975.0,1991.0,1989.75,1994.22,73634,14684228310000.0,14158,52428,0.7120000000000001,2021-04-20,-3.9544116727045093,-0.34734100168200405,0.0,-0.2999999999999545,43.552631578947384,1985.653181255447,1992.1276965078328,1961.9798224541953,1798.9100898920874,1774.7587357893235,1757.0363859299405,0.0,0.0,24.441493900506526
2021-04-22,SUPREMEIND,EQ,1989.75,1985.0,1990.05,1950.0,1953.1,1977.05,1976.37,44234,8742289200000.0,7838,23882,0.5399,2021-04-22,-4.48400147061875,-1.1746730954693534,0.0,-12.700000000000045,36.76858197153402,1984.0889664817291,1990.691725411849,1962.5708098089328,1800.6826263110715,1776.3706183726756,1758.498270408811,25.0,0.0,26.23018030530102
2021-04-23,SUPREMEIND,EQ,1977.05,1977.0,2002.95,1952.55,1992.0,1993.2,1981.92,47383,9390925695000.0,13450,29193,0.6161,2021-04-23,-3.5595034322823267,-1.6516391628319482,16.15000000000009,0.0,37.001050420168106,1985.7455180305055,1990.9306087059585,1963.771954522308,1802.5982220691703,1778.0983425290688,1760.0577503396494,0.0,12.900000000000091,26.106582640415443
2021-04-26,SUPREMEIND,EQ,1993.2,2003.0,2003.0,1979.6,1993.95,1992.85,1995.57,67053,13380895165000.0,9715,47073,0.7020000000000001,2021-04-26,-2.822537693616596,-1.8858188689888777,0.0,-0.3500000000001364,41.723423156647925,1987.037242024959,1991.1134078768196,1964.9122700312373,1804.491274585895,1779.8095111144946,1761.6045426961964,0.0,0.049999999999954525,24.94794531147898
2021-04-27,SUPREMEIND,EQ,1992.85,2000.0,2063.0,1985.0,2056.0,2050.35,2046.8,140856,28830430725000.0,19686,62274,0.4421,2021-04-27,2.3739173744959317,-1.0338716202919158,57.5,0.0,59.622553588070794,1998.5486525658753,1996.754988079027,1968.2627692456988,1806.9376300626525,1781.9652122211521,1763.5231171633313,0.0,60.0,25.090254801998388
2021-04-28,SUPREMEIND,EQ,2050.35,2060.0,2100.0,2035.05,2046.0,2048.3,2063.96,54009,11147261660000.0,6087,23548,0.436,2021-04-28,6.2546281272962005,0.42382832922570757,0.0,-2.049999999999727,68.13099041533546,2007.5943520993524,2001.6640368334054,1971.40148417724,1809.3392456839197,1784.0874017652066,1765.4153223649037,0.0,37.0,24.326133432613407
2021-04-29,SUPREMEIND,EQ,2048.3,2059.1,2076.15,2024.15,2039.0,2049.2,2048.22,44139,9040629590000.0,6378,29352,0.665,2021-04-29,9.295588083167786,2.1981802800141232,0.8999999999996362,0.0,70.37138175860184,2015.1590153540153,2006.1912714207,1974.4524063663678,1811.7259198562192,1786.1998527471571,1767.3009348408843,10.899999999999864,0.0,24.160816293612054
2021-04-30,SUPREMEIND,EQ,2049.2,2059.45,2093.35,2008.3,2047.9,2049.55,2048.61,60503,12394679930000.0,10009,25279,0.4178,2021-04-30,11.600094167304633,4.078563057472225,0.3500000000003638,0.0,69.24603174603176,2021.4119216532852,2010.3206741425383,1977.3974100382748,1814.0923286138689,1788.2982602949885,1769.176343911709,0.0,17.199999999999818,24.9663958610208
2021-05-03,SUPREMEIND,EQ,2049.55,2056.35,2175.0,2053.65,2124.05,2109.3,2134.02,329067,70223669635000.0,27695,81799,0.2486,2021-05-03,18.039805838154734,6.870811613608727,59.75,0.0,75.72163795032449,2037.3915722617787,2019.7472766051537,1982.570060625009,1817.029718378905,1790.8560430814825,1771.4363017594717,0.0,81.65000000000009,26.864528959561834
2021-05-04,SUPREMEIND,EQ,2109.3,2171.0,2214.85,2111.0,2145.55,2132.8,2177.66,539679,117523631955000.0,55068,212592,0.39390000000000003,2021-05-04,24.75422602656272,10.447494496199525,23.5,0.0,86.14215467143498,2054.7385591232733,2030.5142026427582,1988.4614307965776,1820.1717112308563,1793.580696124658,1773.837389455422,0.0,39.84999999999991,28.47950352637532
2021-05-05,SUPREMEIND,EQ,2132.8,2180.0,2188.0,2125.0,2151.0,2148.45,2147.56,145872,31326922035000.004,20289,71620,0.49100000000000005,2021-05-05,30.98114525079609,14.554224647118838,15.649999999999636,0.0,87.0020964360587,2071.7770029190415,2041.746183343448,1994.7354923339667,1823.4381618653752,1796.4083399802387,1776.3265097912663,0.0,0.0,30.949669985869352
2021-05-06,SUPREMEIND,EQ,2148.45,2188.0,2223.0,2151.3,2181.0,2177.55,2191.88,282391,61896813020000.01,34394,121527,0.4304,2021-05-06,37.828091705670886,19.20899805882925,29.100000000000364,0.0,93.88888888888894,2091.008456933761,2054.6798801678815,2001.904688713027,1826.9616627423368,1799.4453253190416,1778.9924466032844,0.0,35.0,36.410506524698285
2021-05-07,SUPREMEIND,EQ,2177.55,2180.0,2203.95,2180.0,2183.0,2187.3,2187.67,143495,31391954475000.0,11705,97679,0.6807,2021-05-07,43.53919685743131,24.07503781854966,9.75,0.0,93.44959591663128,2108.516010218532,2067.3103677709405,2009.175093077222,1830.547118834453,1802.5358008145074,1781.705453602598,0.0,0.0,41.24157548888142
2021-05-10,SUPREMEIND,EQ,2187.3,2200.0,2208.0,2145.0,2148.0,2149.45,2176.48,106360,23149072810000.0,11745,63333,0.5955,2021-05-10,44.49816303778516,28.159662862396765,0.0,-37.850000000000364,79.97367431365168,2115.9585538151623,2075.133189887994,2014.6760698192918,1833.720281831125,1805.3000573817224,1784.1489389607202,35.0,0.0,44.231905154045386
2021-05-11,SUPREMEIND,EQ,2149.45,2149.0,2215.0,2149.0,2209.0,2209.15,2195.36,219533,48195396200000.0,26402,127253,0.5797,2021-05-11,49.50478140657788,32.42868657123299,59.70000000000027,0.0,83.7227174915462,2132.9024531214964,2087.896695612947,2022.3024984538295,1837.4559009173825,1808.5179852113502,1786.9728662765958,0.0,7.0,48.39074078809761
2021-05-12,SUPREMEIND,EQ,2209.15,2196.0,2220.0,2145.05,2149.15,2154.4,2162.45,88086,19048158745000.0,16801,55258,0.6273,2021-05-12,48.49566723504449,35.64208270399529,0.0,-54.75,74.13910439635222,2136.8110980084966,2094.230343649809,2027.4827926321107,1840.6095735450701,1811.274017201698,1789.4142425804057,0.0,5.0,51.423652569410926
2021-05-14,SUPREMEIND,EQ,2154.4,2157.0,2182.65,2115.0,2125.9,2122.45,2140.35,113106,24208699060000.0,13440,66162,0.585,2021-05-14,44.60367559369979,37.43440128193619,0.0,-31.950000000000273,66.86676236460909,2134.199989279679,2096.917929968875,2031.2069968426163,1843.4139558978557,1813.7535071044733,1791.6271047559512,30.050000000000182,0.0,54.38319472772137
2021-05-17,SUPREMEIND,EQ,2122.45,2165.0,2172.0,2136.15,2148.0,2156.25,2150.65,89949,19344920775000.0,9198,61024,0.6784,2021-05-17,43.742386694142624,38.69599836437747,33.80000000000018,0.0,69.61113778204509,2138.2090821379193,2102.5686033051725,2036.1106440252588,1846.5267523565835,1816.4825628247565,1794.0498482459448,0.0,0.0,57.40636860005971
2021-05-18,SUPREMEIND,EQ,2156.25,2189.0,2272.0,2182.65,2269.9,2266.5,2235.27,294532,65835863940000.0,27109,148962,0.5058,2021-05-18,51.363970756379786,41.22959284277794,110.25,0.0,73.02652604666024,2161.5347035673885,2118.1811172761086,2045.1455207301506,1850.7055906415926,1820.06835913691,1797.1890519120846,0.0,100.0,60.00637271530707
2021-05-19,SUPREMEIND,EQ,2266.5,2289.0,2339.95,2230.05,2241.5,2241.9,2286.37,163785,37447295035000.0,16338,64017,0.3909,2021-05-19,54.787559742390386,43.94118622270043,0.0,-24.59999999999991,69.67879650335429,2176.146575646045,2129.9638680117173,2052.8613826623014,1854.598072326751,1823.4295674306397,1800.143941932602,0.0,67.94999999999982,62.06067500372374
2021-05-20,SUPREMEIND,EQ,2241.9,2270.0,2270.0,2195.55,2219.0,2218.0,2213.96,156943,34746627664999.996,11945,81482,0.5192,2021-05-20,54.93894644376769,46.140738266913885,0.0,-23.90000000000009,66.39153233637597,2183.756289164946,2138.348261534411,2059.337406871623,1858.2140119055894,1826.5735549411525,1802.9203941456744,34.5,0.0,63.74096796914699
2021-05-21,SUPREMEIND,EQ,2218.0,2239.0,2239.0,2171.0,2179.05,2180.4,2201.51,93794,20648869590000.0,11195,43294,0.46159999999999995,2021-05-21,51.43203919904863,47.198998453340835,0.0,-37.59999999999991,61.84913519876842,2183.146054771319,2142.3531890073245,2064.084959543324,1861.4198426328971,1829.392889164729,1805.4285642842412,24.550000000000182,0.0,64.04113579243266
2021-05-24,SUPREMEIND,EQ,2180.4,2183.0,2220.0,2164.0,2192.0,2185.35,2193.03,102811,22546740725000.0,10314,57098,0.5554,2021-05-24,48.49321398795473,47.45784156026362,4.949999999999818,0.0,57.64552126269223,2183.5467720856245,2146.4481233875795,2068.840451325939,1864.643028278341,1832.2292008048507,1807.9529592059407,7.0,0.0,62.42729730520593
2021-05-25,SUPREMEIND,EQ,2185.35,2208.9,2222.0,2184.0,2220.0,2210.4,2205.04,85833,18926553595000.0,12980,53526,0.6236,2021-05-25,47.6363769822492,47.493548644660734,25.050000000000182,0.0,57.777109641210636,2188.4291771609655,2152.538778303048,2074.391806175902,1868.0833961561686,1835.242513945848,1810.62702592218,0.0,2.0,59.2324142037261
2021-05-26,SUPREMEIND,EQ,2210.4,2219.0,2257.9,2207.0,2228.85,2230.05,2234.75,104611,23377969760000.0,8057,55941,0.5347999999999999,2021-05-26,47.98972261045992,47.59278343782057,19.65000000000009,0.0,58.112944919467104,2195.9965994953354,2159.9207994170433,2080.4960490709645,1871.6850539058587,1838.3883903287497,1813.413889537315,0.0,35.90000000000009,56.00519752652546
2021-05-27,SUPREMEIND,EQ,2230.05,2235.0,2285.1,2205.7,2251.15,2267.7,2263.17,159744,36152800755000.0,14140,104944,0.657,2021-05-27,50.72308773101895,48.21884429646025,37.649999999999636,0.0,58.813178218789666,2209.033581405274,2170.1854851868484,2087.837380479946,1875.6255011306762,1841.8091999675644,1816.4324018991933,0.0,27.199999999999818,52.50971317424828
2021-05-28,SUPREMEIND,EQ,2267.7,2284.0,2284.0,2232.0,2238.0,2239.05,2250.95,45109,10153806220000.0,6600,25676,0.5692,2021-05-28,50.00110213908056,48.57529586498431,0.0,-28.649999999999636,54.8788535872537,2214.4911120588604,2176.7440104071484,2093.7672871277914,1879.2416652985303,1844.9744653064681,1819.2404922520225,0.0,0.0,49.067116884555624
2021-05-31,SUPREMEIND,EQ,2239.05,2250.0,2284.0,2205.05,2268.0,2268.95,2261.6,95003,21485889430000.0,11033,56241,0.5920000000000001,2021-05-31,51.25081596717337,49.110399885422126,29.899999999999636,0.0,61.437595712098016,2224.3927280481585,2185.525533225515,2100.6371974365056,1883.1193601711818,1848.352756419564,1822.2285952935372,26.949999999999818,0.0,47.148368789139475
2021-06-01,SUPREMEIND,EQ,2268.95,2280.0,2289.0,2230.1,2246.1,2243.4,2250.98,44280,9967324160000.0,6540,25064,0.5660000000000001,2021-06-01,49.607704966765596,49.209860901690824,0.0,-25.549999999999727,53.50742447516642,2227.848595675766,2191.0373872040373,2106.2357387135053,1886.7042421595283,1851.5005432210016,1825.027076387932,0.0,5.0,45.148222676301906
2021-06-02,SUPREMEIND,EQ,2243.4,2257.25,2277.9,2241.7,2263.4,2263.55,2264.37,81628,18483604430000.0,14366,54367,0.6659999999999999,2021-06-02,49.36244472465978,49.24037766628462,20.15000000000009,0.0,62.030199493001234,2234.339760098354,2197.943350327462,2112.404925430623,1890.453951192767,1854.7838058248185,1827.9408499667497,0.0,0.0,42.199980112994254
2021-06-03,SUPREMEIND,EQ,2263.55,2274.0,2313.3,2248.9,2265.75,2267.65,2280.27,119603,27272692895000.0,12597,49909,0.4173,2021-06-03,48.934819808768225,49.17926609478134,4.099999999999909,0.0,67.05025833724761,2240.3961673531985,2204.582078867704,2118.4929675705985,1894.2071457082618,1858.073576296334,1830.8625054486981,0.0,35.40000000000009,41.599272957958526
2021-06-04,SUPREMEIND,EQ,2267.65,2288.4,2288.4,2222.0,2229.0,2228.8,2243.59,80181,17989298805000.0,8892,60426,0.7536,2021-06-04,44.94297897940851,48.332008671706774,0.0,-38.84999999999991,58.419403504700064,2238.2877732889806,2206.88854754697,2122.818733548222,1897.536427840518,1861.0275717043314,1833.5066084025275,26.90000000000009,0.0,40.26996943717139
2021-06-07,SUPREMEIND,EQ,2228.8,2254.75,2257.75,2218.5,2232.55,2229.55,2232.16,55920,12482254765000.0,8791,35340,0.632,2021-06-07,41.363126717324576,46.93823228083034,0.75,0.0,44.25081686634511,2236.6990872364386,2209.046781113925,2127.004273409076,1900.8400454739458,1863.9640053959304,1836.1381259546702,3.5,0.0,37.05310992557359
2021-06-08,SUPREMEIND,EQ,2229.55,2253.95,2302.55,2225.05,2249.95,2266.55,2258.87,363669,82147984890000.0,23729,203535,0.5597,2021-06-08,41.03859144968237,45.75830411460075,37.0,0.0,53.69288389513111,2242.1265259207225,2214.5232781506943,2132.4766548440143,1904.4789504941057,1867.17186192664,1838.998005516433,0.0,44.80000000000018,33.13787793527929
2021-06-09,SUPREMEIND,EQ,2266.55,2284.0,2299.0,2233.4,2249.9,2244.5,2263.94,83043,18800408655000.0,13618,51297,0.6177,2021-06-09,38.55767531178935,44.318178354038466,0.0,-22.050000000000182,53.99216631515518,2242.558066662409,2217.3782040411043,2136.8697272030727,1907.86224451904,1870.178460636388,1841.692370928284,0.0,0.0,30.966516160709425
2021-06-10,SUPREMEIND,EQ,2244.5,2246.0,2278.9,2234.0,2245.0,2244.85,2248.86,71494,16077985335000.0,11557,50604,0.7078,2021-06-10,36.20245411757969,42.69503350674672,0.34999999999990905,0.0,60.93670456473784,2242.9747818146984,2219.994565560999,2141.104247704913,1911.2153565138756,1873.1638912289268,1844.3711591613185,0.0,0.0,30.533231465785157
2021-06-11,SUPREMEIND,EQ,2244.85,2275.0,2278.9,2240.8,2249.0,2249.55,2253.78,45444,10242064690000.0,6211,27326,0.6013000000000001,2021-06-11,34.31956054242892,41.01993891388316,4.700000000000273,0.0,60.90353260869573,2244.170276030208,2222.809368840904,2145.3570223047204,1914.581870379409,1876.1629837290948,1847.063377372871,0.0,0.0,31.440937576091965
2021-06-14,SUPREMEIND,EQ,2249.55,2275.0,2287.95,2246.0,2275.55,2274.45,2265.55,83986,19027425595000.0,10842,51600,0.6144,2021-06-14,34.43957770671341,39.70386667244921,24.899999999999636,0.0,60.88360237892948,2249.675680388352,2227.7275241893894,2150.419492018261,1918.1626477885693,1879.3365854523688,1849.903155596307,0.0,9.049999999999727,33.005982024134106
2021-06-15,SUPREMEIND,EQ,2274.45,2284.0,2285.0,2247.0,2272.0,2271.05,2263.21,102007,23086287780000.0,13986,62624,0.6139,2021-06-15,33.869909357286815,38.537075209416734,0.0,-3.399999999999636,57.374100719424504,2253.561920317742,2231.8534742665906,2155.1501001744073,1921.6739647259967,1882.4578078790432,1852.7014734993213,0.0,0.0,33.30171443859048
2021-06-16,SUPREMEIND,EQ,2271.05,2274.0,2274.0,2251.0,2260.0,2261.1,2259.56,53915,12182438455000.0,8139,38470,0.7134999999999999,2021-06-16,32.24387393414872,37.278434954363135,0.0,-9.950000000000273,48.68158210147824,2254.932480259971,2234.6388576697723,2159.3049982067832,1925.0513382113102,1885.4748771389711,1855.4150849710866,0.0,0.0,32.876471839177185
2021-06-17,SUPREMEIND,EQ,2261.1,2257.5,2275.0,2227.0,2260.0,2260.05,2253.69,190397,42909600665000.0,20040,95218,0.5001,2021-06-17,30.518702318480337,35.92648842718658,0.0,-1.0499999999997272,54.714863044454454,2255.8629383945213,2237.0589664631275,2163.2557825908307,1928.3846582291083,1888.4595394725252,1858.1036890576572,24.0,0.0,31.23736295867238
2021-06-18,SUPREMEIND,EQ,2260.05,2260.05,2273.0,2145.55,2158.0,2184.15,2204.82,247795,54634261090000.0,32126,125768,0.5075000000000001,2021-06-18,22.76457980115083,33.29410670197943,0.0,-75.90000000000009,34.22032005954598,2242.82422232279,2232.020017276163,2164.0751636657,1930.9295870029482,1890.8156387595968,1860.2701097283702,81.44999999999982,0.0,30.161357846365426
2021-06-21,SUPREMEIND,EQ,2184.15,2158.0,2189.9,2118.95,2189.55,2175.0,2143.36,122534,26263486960000.0,21432,64241,0.5243,2021-06-21,15.700072645965065,29.77529989077656,0.0,-9.150000000000091,36.444708680142654,2230.492545536828,2226.589539440338,2164.5035886199867,1933.358148326302,1893.0800559806357,1862.3613382351582,26.600000000000364,0.0,29.897380077462678
2021-06-22,SUPREMEIND,EQ,2175.0,2175.0,2199.8,2122.05,2158.0,2160.2,2156.48,135381,29194697305000.0,16166,72448,0.5351,2021-06-22,8.805657380267348,25.581371388674718,0.0,-14.800000000000182,29.074711480056607,2217.7120827119497,2220.2667261603056,2164.3348204388108,1935.6152811787765,1895.2085017497143,1864.3403326654893,0.0,9.900000000000091,29.350959645209848
2021-06-23,SUPREMEIND,EQ,2160.2,2169.95,2170.0,2121.0,2130.3,2131.8,2133.9,58884,12565260695000.0,7704,34740,0.59,2021-06-23,1.0381735409855537,20.67273181913689,0.0,-28.399999999999636,24.958525345622107,2202.0917040370496,2211.841323668848,2163.058945127485,1937.5673679332167,1897.093692970832,1866.1174733122302,1.050000000000182,0.0,28.96893500920436
2021-06-24,SUPREMEIND,EQ,2131.8,2149.95,2149.95,2090.0,2098.0,2096.65,2105.94,64180,13515934369999.998,11872,40075,0.6244,2021-06-24,-7.86328158712422,14.965529137884669,0.0,-35.15000000000009,25.30368155484952,2182.9204851212226,2200.870721414672,2160.4546727695442,1939.1502796950751,1898.683783066682,1867.6492508981955,31.0,0.0,29.386950385972224
2021-06-25,SUPREMEIND,EQ,2096.65,2107.0,2129.0,2092.0,2105.0,2109.65,2104.05,78303,16475362500000.0,11980,46950,0.5996,2021-06-25,-13.710709034080537,9.230281503491629,13.0,0.0,28.5739814152966,2169.5985787355457,2192.1830336608937,2158.4623326609344,1940.846794324975,1900.3647887792981,1869.257229297543,0.0,0.0,31.328505085501465
2021-06-28,SUPREMEIND,EQ,2109.65,2137.0,2199.5,2131.1,2190.0,2185.2,2162.36,61726,13347354975000.0,7040,29704,0.48119999999999996,2021-06-28,-12.108998811222136,4.962425440548875,75.54999999999973,0.0,37.22318203235425,2172.4352007836283,2191.5179828360465,2159.5108686350154,1943.278169505821,1902.634392055957,1871.3565168105163,0.0,70.5,32.729479766354935
2021-06-29,SUPREMEIND,EQ,2185.2,2195.2,2209.85,2151.0,2175.0,2172.05,2188.41,36973,8091205405000.0,6211,20578,0.5566,2021-06-29,-11.765106200023183,1.6169191124344637,0.0,-13.149999999999636,38.29374697043141,2172.365164277514,2189.6638892326137,2160.0025992767796,1945.554506127654,1904.7811299678617,1873.3544801539679,0.0,10.349999999999909,32.636365020745025
2021-06-30,SUPREMEIND,EQ,2172.05,2208.95,2208.95,2158.5,2176.0,2164.35,2168.07,76707,16630621410000.0,7360,58805,0.7666,2021-06-30,-11.97584439694674,-1.1016335894417773,0.0,-7.700000000000273,37.29482323232321,2170.9078616816023,2187.2530426390313,2160.1730855796513,1947.7315757184235,1906.8494078167232,1875.2880052027785,0.0,0.0,31.516605103699117
2021-07-01,SUPREMEIND,EQ,2164.35,2189.85,2189.85,2163.9,2172.0,2174.65,2175.16,47355,10300490555000.0,10230,29969,0.6329,2021-07-01,-11.182823390012345,-3.117871549555891,10.300000000000182,0.0,38.3839950372208,2171.588250466765,2186.0527528638854,2160.740807713783,1949.9894704873946,1908.9832770771477,1877.2771214472782,0.0,0.0,30.0596385198553
2021-07-02,SUPREMEIND,EQ,2174.65,2179.0,2217.8,2142.3,2199.25,2203.85,2164.1,212522,45991880355000.0,7826,180047,0.8472,2021-07-02,-8.104726323154864,-4.115242504275686,29.199999999999818,0.0,39.194980104071014,2177.4540231091714,2187.7477287816105,2162.4313642740267,1952.5154459054306,1911.3328127179673,1879.4470409061003,0.0,27.950000000000273,27.879433498031865
2021-07-05,SUPREMEIND,EQ,2203.85,2219.0,2219.0,2167.05,2180.0,2178.55,2189.95,52895,11583750035000.0,7369,33100,0.6258,2021-07-05,-7.618983876777293,-4.815990778776008,0.0,-25.299999999999727,36.73264486517497,2177.6532916347765,2186.8717546119333,2163.0634676358295,1954.7645459461728,1913.4620333337602,1881.4344359831362,0.0,1.199999999999818,26.430381242665216
2021-07-06,SUPREMEIND,EQ,2178.55,2180.0,2209.15,2153.6,2155.4,2163.85,2174.53,41073,8931435135000.0,6398,22130,0.5388000000000001,2021-07-06,-8.324239978598143,-5.517640618740436,0.0,-14.700000000000273,36.23885665770481,2175.143602246635,2184.679206553654,2163.0943120422676,1956.8449982253153,1915.4571565741287,1883.3109513586633,13.450000000000273,0.0,26.076169760305778
2021-07-07,SUPREMEIND,EQ,2163.85,2165.7,2180.0,2148.0,2173.9,2173.55,2167.05,71719,15541870785000.0,6112,55308,0.7712000000000001,2021-07-07,-8.008138748074998,-6.015740244607349,9.700000000000273,0.0,38.052486187845304,2174.8538563836105,2183.6192821199725,2163.504339021002,1959.0012668996903,1917.5136732548128,1885.239450020732,5.599999999999909,0.0,26.55612248797479
2021-07-08,SUPREMEIND,EQ,2173.55,2179.9,2195.0,2171.0,2187.5,2188.4,2184.8,33583,7337213590000.001,4138,17506,0.5213,2021-07-08,-6.4846048637841704,-6.109513168442714,14.849999999999909,0.0,50.70609735836518,2177.31679158659,2184.074588584737,2164.4806394515513,1961.2838413584,1919.672130041627,1887.2538058345476,0.0,15.0,27.186543191103024
2021-07-09,SUPREMEIND,EQ,2188.4,2188.0,2188.0,2155.0,2165.1,2165.7,2165.71,30283,6558414405000.0,4696,18735,0.6187,2021-07-09,-7.027880540037131,-6.293186642761597,0.0,-22.700000000000273,48.521462639109664,2175.204647661755,2182.324627767143,2164.528457512275,1963.3178329866746,1921.6325114755584,1889.1039466595673,16.0,0.0,27.50669431059091
2021-07-12,SUPREMEIND,EQ,2165.7,2210.0,2210.0,2121.0,2133.0,2131.8,2152.45,69766,15016811215000.0,10192,46210,0.6624,2021-07-12,-10.077707573682346,-7.050090828945748,0.0,-33.899999999999636,45.74340527577942,2167.312893541436,2177.5127584559864,2163.244988590225,1964.9942724594441,1923.3071528183827,1890.7165450206332,34.0,0.0,26.533358332066218
2021-07-13,SUPREMEIND,EQ,2131.8,2149.0,2161.0,2145.2,2151.5,2153.3,2155.3,37419,8064912965000.001,4678,22853,0.6107,2021-07-13,-10.637227812877882,-7.767518225732175,21.5,0.0,53.290480563207836,2164.7650947157204,2175.2067814601783,2162.8549890376676,1966.8679612906935,1925.1397651465234,1892.4612855852802,0.0,0.0,24.189932317772765
2021-07-14,SUPREMEIND,EQ,2153.3,2165.0,2169.0,2146.0,2149.0,2149.1,2155.11,44558,9602735775000.0,8874,35036,0.7863,2021-07-14,-11.28941913631752,-8.471898407849244,0.0,-4.200000000000273,58.86728655959422,2161.9168956764984,2172.720421321114,2162.3155777028574,1968.6812154072043,1926.9243088505352,1894.1665262126205,0.0,8.0,23.24435265773361
2021-07-15,SUPREMEIND,EQ,2149.1,2149.1,2159.85,2125.1,2135.0,2136.05,2144.63,38136,8178762880000.0,7817,23164,0.6074,2021-07-15,-12.712766536319123,-9.32007203354322,0.0,-13.049999999999727,54.46247464503045,2157.2138237353165,2169.2280002429125,2161.2855550478434,1970.3465764479286,1928.5906490190569,1895.7737253739983,20.90000000000009,0.0,21.47771902803216
2021-07-16,SUPREMEIND,EQ,2136.05,2140.0,2146.75,2125.1,2126.15,2129.05,2131.91,88414,18849052500000.0,10320,68424,0.7739,2021-07-16,-14.24145448177569,-10.304348523189713,0.0,-7.0,37.64576457645773,2152.0931285107135,2165.401524029302,2160.0214156342026,1971.9257149907353,1930.1879346842436,1897.3237338432739,0.0,0.0,20.66086037840731
2021-07-19,SUPREMEIND,EQ,2129.05,2122.0,2128.8,2062.95,2105.0,2108.95,2093.63,117361,24571037290000.0,19622,64866,0.5527000000000001,2021-07-19,-16.88026749338087,-11.619532317227945,0.0,-20.100000000000364,36.52860802732704,2144.248923326947,2160.0251884074637,2158.0186150210966,1973.2891407122206,1931.6123336110622,1898.7298884356774,62.15000000000009,0.0,22.415848852438767
2021-07-20,SUPREMEIND,EQ,2108.95,2105.0,2128.2,2076.7,2115.0,2103.15,2095.3,69491,14560424885000.0,7679,45835,0.6596,2021-07-20,-19.21802392705058,-13.139230639192473,0.0,-5.799999999999727,36.82737839001296,2136.7763918129567,2154.6085037972293,2155.8669046281125,1974.5812885658304,1932.9791676061932,1900.0881616022177,0.0,0.0,24.170837326470224
2021-07-22,SUPREMEIND,EQ,2103.15,2106.0,2145.95,2094.35,2100.0,2099.7,2112.04,92802,19600194230000.0,10809,52101,0.5614,2021-07-22,-21.105804336027177,-14.732545378559415,0.0,-3.450000000000273,33.37768906631179,2130.0352296651463,2149.3791224832075,2153.6642809172063,1975.826250868658,1934.3076204539525,1901.4144861098441,0.0,17.75,25.075247122505623
2021-07-23,SUPREMEIND,EQ,2099.7,2100.0,2121.35,2090.0,2105.0,2101.4,2102.65,44333,9321670780000.0,5550,28622,0.6456000000000001,2021-07-23,-22.208700048632636,-16.22777631257406,1.7000000000002728,0.0,24.12225309421585,2124.8288242714834,2144.8096822467114,2151.6147012733945,1977.075740909766,1935.6390338367896,1902.7432935111074,4.349999999999909,0.0,28.050814645107135
